time	UnixTime	FPS	HeadPos	HeadRot	Valid	GazeOrigin	GazeDir	Conf	FixPoint	LBlink	RBlink	LPupil	RPupil	LOrigin	LDir	ROrigin	RDir	HitPos	HitName	
21.654701	1763568729.581	70.965767	-253.067969,173.443319,164.941818	-0.010988,0.152794,-0.19307,0.969153	T	-253.067968,173.443319,164.941818	0.765357,-0.584791,-0.268789	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	-58.94786,25.121338,96.766034	StaticMeshActor_1	
21.668669	1763568729.595	70.745872	-253.086473,173.344361,165.019073	-0.011237,0.150913,-0.198031,0.968443	T	-253.086473,173.344359,165.019073	0.760519,-0.592979,-0.264549	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	-59.207965,22.177399,97.575791	StaticMeshActor_1	
21.682489	1763568729.609	72.742615	-253.104169,173.234242,165.088577	-0.011968,0.148828,-0.202418,0.96785	T	-253.104169,173.234242,165.088562	0.75643,-0.600337,-0.259632	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	-59.382878,19.489021,98.595058	StaticMeshActor_1	
21.696475	1763568729.623	71.515411	-253.117514,173.139458,165.177277	-0.012776,0.14508,-0.207555,0.967321	T	-253.117514,173.139457,165.177277	0.776837,-0.597698,-0.198196	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	-55.454185,21.057995,114.744508	StaticMeshActor_1	
21.710305	1763568729.636	71.586571	-253.122041,173.027829,165.289795	-0.01428,0.14058,-0.212427,0.966906	T	-253.122041,173.02783,165.289795	0.772956,-0.605906,-0.188197	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	-54.479596,17.316304,116.92228	StaticMeshActor_1	
21.724182	1763568729.651	72.586845	-253.124646,172.919584,165.448593	-0.015771,0.134732,-0.216983,0.966704	T	-253.124646,172.919584,165.448593	0.769845,-0.613528,-0.175848	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	-40.392353,3.3835,116.853343	StaticMeshActor_1	
21.738266	1763568729.665	72.266876	-253.127039,172.812872,165.612457	-0.015985,0.127552,-0.223452,0.966201	T	-253.127038,172.812875,165.612457	0.764487,-0.623966,-0.161944	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	-17.246861,-19.708711,115.641632	StaticMeshActor_1	
21.752098	1763568729.678	70.784935	-253.198191,172.718889,165.71286	-0.016998,0.122286,-0.230417,0.965228	T	-253.19819,172.718889,165.71286	0.757524,-0.635172,-0.15071	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	-38.056591,-7.67272,122.907052	StaticMeshActor_1	
21.766151	1763568729.693	72.467957	-253.260572,172.638129,165.757385	-0.017999,0.119333,-0.236548,0.964096	T	-253.269935,172.637676,165.743835	0.750722,-0.644692,-0.144179	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	-46.386293,-5.025029,126.007793	StaticMeshActor_1	
21.780091	1763568729.706	71.035339	-253.349633,172.549594,165.786392	-0.020048,0.118351,-0.240836,0.963114	T	-253.349633,172.549594,165.786392	0.745394,-0.651856,-0.139539	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	-52.607406,-3.000677,128.203812	StaticMeshActor_1	
21.794034	1763568729.721	71.722641	-253.381566,172.471141,165.84256	-0.022094,0.116809,-0.244924,0.962226	T	-253.381566,172.471141,165.84256	0.737882,-0.67244,-0.057929	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	605.178852,-609.937485,98.422448	1M_Cube2_8	
21.807982	1763568729.734	71.289551	-253.410816,172.407741,165.924622	-0.023932,0.114654,-0.248087,0.961631	T	-253.410816,172.407741,165.924637	0.73411,-0.677042,-0.051924	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	594.886538,-609.937555,105.907406	1M_Cube2_8	
21.821885	1763568729.748	71.705147	-253.432372,172.365315,165.972458	-0.024879,0.112534,-0.250928,0.96112	T	-253.432373,172.365315,165.972458	0.730623,-0.681171,-0.046857	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	585.672983,-609.937514,112.140996	1M_Cube2_8	
21.83598	1763568729.763	72.748962	-253.479744,172.324539,166.015259	-0.025701,0.111481,-0.252937,0.960695	T	-253.474049,172.324154,166.009323	0.728093,-0.684054,-0.04417	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	579.157802,-609.937469,115.479987	1M_Cube2_8	
21.849732	1763568729.776	70.776932	-253.510055,172.287048,166.046234	-0.025761,0.110664,-0.254915,0.960265	T	-253.510056,172.287049,166.046234	0.725426,-0.687011,-0.042114	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	572.46208,-609.937472,118.077865	1M_Cube2_8	
21.86403	1763568729.79	72.324356	-253.525256,172.238436,166.065277	-0.02556,0.109341,-0.256839,0.959909	T	-253.525256,172.238436,166.065277	0.775062,-0.62282,-0.106653	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	-0.666266,-30.951448,131.266022	StaticMeshActor_1	
21.877664	1763568729.803	69.792435	-253.551187,172.19989,166.098434	-0.024989,0.108253,-0.258937,0.959483	T	-253.551188,172.199889,166.098434	0.77262,-0.626153,-0.104834	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	2.042406,-34.939162,131.413515	StaticMeshActor_1	
21.891405	1763568729.818	73.341736	-253.569014,172.152887,166.116638	-0.024818,0.107746,-0.260398,0.95915	T	-253.569014,172.152888,166.116638	0.76268,-0.639497,-0.09676	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	499.968676,-459.674211,70.503576	1M_Cube7_11	
21.905465	1763568729.832	72.596352	-253.589591,172.120347,166.138046	-0.024748,0.10734,-0.261629,0.958862	T	-253.589591,172.120348,166.138046	0.761153,-0.641442,-0.095911	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	499.968693,-462.917008,71.170818	1M_Cube7_11	
21.919602	1763568729.846	69.674744	-253.604932,172.093972,166.159027	-0.024799,0.107057,-0.262387,0.958685	T	-253.604933,172.093971,166.159027	0.760226,-0.642638,-0.095251	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	499.968684,-464.916057,71.728097	1M_Cube7_11	
21.934929	1763568729.861	68.749802	-253.603632,172.068954,166.166641	-0.024681,0.106757,-0.26285,0.958595	T	-253.605587,172.070566,166.168732	0.762314,-0.639755,-0.097933	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	499.968659,-460.344907,69.344969	1M_Cube7_11	
21.948637	1763568729.876	67.966171	-253.618384,172.055211,166.181076	-0.024669,0.106597,-0.262992,0.958574	T	-253.618384,172.055212,166.181076	0.762009,-0.640204,-0.097374	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	499.968694,-461.06948,69.870291	1M_Cube7_11	
21.962337	1763568729.888	71.314987	-253.619414,172.040578,166.195969	-0.024673,0.106151,-0.26322,0.958561	T	-253.618839,172.043828,166.198105	0.762014,-0.640334,-0.096476	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	499.96868,-461.205233,70.77564	1M_Cube7_11	
21.97582	1763568729.903	72.538925	-253.610574,172.03657,166.219055	-0.024692,0.105228,-0.263335,0.95863	T	-253.610574,172.036569,166.219055	0.761907,-0.640708,-0.094827	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	499.968674,-461.664355,72.415385	1M_Cube7_11	
21.989608	1763568729.916	77.226036	-253.627523,172.006571,166.233582	-0.024963,0.103876,-0.263422,0.958747	T	-253.627524,172.006572,166.233582	0.771221,-0.627037,-0.109738	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.485484,-34.59754,130.07113	StaticMeshActor_1	
22.003194	1763568729.93	72.443825	-253.621902,171.9963,166.254257	-0.025157,0.102699,-0.263277,0.958909	T	-253.621901,171.9963,166.254257	0.771749,-0.626783,-0.107458	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.228721,-34.169711,130.903999	StaticMeshActor_1	
22.016914	1763568729.943	74.16526	-253.615659,171.988811,166.266663	-0.02507,0.101857,-0.263522,0.958933	T	-253.615659,171.988815,166.266663	0.770638,-0.615963,-0.163419	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	-29.025874,-7.52261,118.63758	StaticMeshActor_1	
22.030798	1763568729.958	71.930031	-253.613258,171.983913,166.273743	-0.024644,0.101371,-0.263914,0.958888	T	-253.613257,171.983917,166.273743	0.770312,-0.616531,-0.162816	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	-27.814126,-8.736941,118.544698	StaticMeshActor_1	
22.044499	1763568729.971	71.444397	-253.614214,171.982685,166.278641	-0.024401,0.10105,-0.264024,0.958898	T	-253.614215,171.982685,166.278641	0.770287,-0.61667,-0.162405	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	-27.499729,-9.037168,118.601909	StaticMeshActor_1	
22.058325	1763568729.984	73.367035	-253.61713,171.978818,166.289703	-0.02437,0.099937,-0.26413,0.958986	T	-253.617129,171.978817,166.289703	0.76074,-0.629902,-0.156519	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	-36.291301,-7.9686,121.57249	StaticMeshActor_1	
22.072004	1763568729.998	71.464806	-253.618565,171.970939,166.309662	-0.024594,0.098688,-0.264046,0.959133	T	-253.618566,171.970938,166.309662	0.761315,-0.629805,-0.154095	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	-35.282996,-8.64807,122.113979	StaticMeshActor_1	
22.08631	1763568730.013	74.260567	-253.611846,171.967344,166.341644	-0.025229,0.097141,-0.264043,0.959275	T	-253.610542,171.9681,166.343445	0.761999,-0.629838,-0.150536	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	-33.954682,-9.589676,122.946079	StaticMeshActor_1	
22.101397	1763568730.027	68.16214	-253.605488,171.966389,166.377075	-0.025576,0.095577,-0.264123,0.959401	T	-253.605488,171.966389,166.377075	0.767136,-0.623812,-0.149537	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	-9.591246,-26.457705,118.808059	StaticMeshActor_1	
22.11548	1763568730.042	67.530151	-253.608242,171.965033,166.406311	-0.025557,0.094462,-0.264257,0.959475	T	-253.608242,171.965033,166.406311	0.767357,-0.624023,-0.147512	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	-8.960221,-26.984257,119.372766	StaticMeshActor_1	
22.128719	1763568730.056	68.665756	-253.614592,171.961967,166.432907	-0.025656,0.093337,-0.264351,0.959556	T	-253.614593,171.961967,166.432907	0.767469,-0.623831,-0.147738	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	-10.352455,-25.770718,119.601179	StaticMeshActor_1	
22.142567	1763568730.069	79.950111	-253.61982,171.960969,166.464844	-0.025795,0.091896,-0.264375,0.959685	T	-253.619819,171.960971,166.464844	0.767942,-0.623888,-0.145013	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	-10.153543,-25.833765,120.486573	StaticMeshActor_1	
22.156274	1763568730.083	68.59462	-253.624161,171.968102,166.525223	-0.025814,0.090122,-0.264518,0.959813	T	-253.624161,171.968103,166.525223	0.768363,-0.624117,-0.141759	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	-9.370723,-26.430028,121.457983	StaticMeshActor_1	
22.170001	1763568730.096	72.925629	-253.61751,171.984779,166.572235	-0.02624,0.0875,-0.264953,0.959924	T	-253.617511,171.984777,166.572235	0.767914,-0.625432,-0.138357	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	-1.999738,-32.945864,121.233557	StaticMeshActor_1	
22.183386	1763568730.109	73.015091	-253.627057,171.988185,166.628845	-0.026667,0.084946,-0.265195,0.960075	T	-253.627058,171.988184,166.628845	0.768445,-0.625867,-0.133354	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	-0.862654,-33.876787,122.760864	StaticMeshActor_1	
22.197265	1763568730.124	77.325157	-253.640027,171.994014,166.667328	-0.027205,0.082801,-0.265261,0.960229	T	-253.640026,171.994016,166.667328	0.769052,-0.626029,-0.129024	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	-1.761835,-33.040405,124.405759	StaticMeshActor_1	
22.211115	1763568730.138	71.956947	-253.649912,171.999187,166.716614	-0.027647,0.0807,-0.265542,0.960318	T	-253.649375,172.001873,166.716629	0.769314,-0.626561,-0.124808	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.94803,-35.351613,125.40836	StaticMeshActor_1	
22.224939	1763568730.152	72.383522	-253.654586,172.016347,166.77652	-0.027831,0.078408,-0.265922,0.960397	T	-253.654586,172.016347,166.77652	0.769547,-0.627125,-0.120463	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	499.968667,-442.128986,48.794127	1M_Cube7_11	
22.239465	1763568730.166	72.436981	-253.66761,172.029973,166.844391	-0.028757,0.075983,-0.266207,0.960486	T	-253.67092,172.030044,166.845734	0.769969,-0.627613,-0.115105	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	499.968684,-442.268995,54.169017	1M_Cube7_11	
22.252801	1763568730.179	68.258926	-253.673106,172.040299,166.922058	-0.029693,0.073615,-0.266361,0.960599	T	-253.673107,172.040299,166.922058	0.77039,-0.627975,-0.110213	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	499.968633,-442.279331,59.092192	1M_Cube7_11	
22.266596	1763568730.193	76.12262	-253.682162,172.056528,167.003174	-0.031255,0.069417,-0.266411,0.960848	T	-253.682162,172.056527,167.003174	0.780923,-0.620005,-0.075852	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	499.9686,-426.29283,93.786097	1M_Cube7_11	
22.280504	1763568730.207	71.945549	-253.668336,172.041827,167.141357	-0.033114,0.063705,-0.266467,0.961166	T	-253.668336,172.041827,167.141357	0.782044,-0.619937,-0.063917	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	499.968664,-425.374194,105.532343	1M_Cube7_11	
22.294573	1763568730.221	70.606514	-253.66798,172.093075,167.294037	-0.034897,0.057038,-0.267058,0.961358	T	-253.667981,172.093073,167.294037	0.782498,-0.620625,-0.050216	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	499.968636,-425.639031,118.91575	1M_Cube7_11	
22.308384	1763568730.235	72.702423	-253.694738,172.10498,167.42662	-0.037731,0.049177,-0.266887,0.961732	T	-253.694739,172.104981,167.42662	0.783938,-0.619931,-0.033582	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	499.96864,-423.882192,135.126517	1M_Cube7_11	
22.322337	1763568730.249	72.944237	-253.72155,172.138594,167.548401	-0.038779,0.044374,-0.267022,0.961887	T	-253.721551,172.138596,167.548401	0.784367,-0.619836,-0.023916	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	499.968608,-423.452305,144.552001	1M_Cube7_11	
22.336352	1763568730.263	71.089882	-253.767008,172.164489,167.631454	-0.040629,0.039858,-0.267028,0.962007	T	-253.767008,172.164489,167.631454	0.782063,-0.621045,-0.051773	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	499.968636,-426.382644,117.718908	1M_Cube7_11	
22.350303	1763568730.277	71.517967	-253.798383,172.209292,167.709183	-0.041497,0.036394,-0.267112,0.962084	T	-253.798383,172.209291,167.709183	0.782506,-0.621035,-0.044726	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	499.968614,-426.013782,124.611509	1M_Cube7_11	
22.364202	1763568730.291	71.736534	-253.839643,172.241077,167.756042	-0.041984,0.034916,-0.267115,0.962116	T	-253.839643,172.241076,167.756042	0.782723,-0.620977,-0.04163	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	499.968616,-425.793601,127.648969	1M_Cube7_11	
22.378187	1763568730.305	72.544205	-253.876179,172.28662,167.763992	-0.041228,0.034156,-0.267511,0.962066	T	-253.876179,172.28662,167.763992	0.782318,-0.621543,-0.040779	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	499.968642,-426.631429,128.45436	1M_Cube7_11	
22.392109	1763568730.318	69.921272	-253.912894,172.295809,167.760468	-0.041081,0.035189,-0.267324,0.962087	T	-253.912895,172.295807,167.760468	0.781871,-0.613994,-0.108114	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.876624,-27.786395,132.524907	StaticMeshActor_1	
22.4062	1763568730.333	72.697128	-253.941894,172.32403,167.735474	-0.040665,0.037357,-0.267064,0.962095	T	-253.941894,172.324029,167.735474	0.781615,-0.613544,-0.112432	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	-3.35328,-24.379586,131.68505	StaticMeshActor_1	
22.420067	1763568730.346	71.328705	-253.973746,172.35073,167.695404	-0.04006,0.041036,-0.26661,0.962097	T	-253.973747,172.350729,167.695404	0.781152,-0.612763,-0.119679	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	-10.145825,-18.915455,130.334937	StaticMeshActor_1	
22.433934	1763568730.359	71.821541	-253.990417,172.382749,167.674774	-0.038835,0.045083,-0.266002,0.962134	T	-253.990417,172.382748,167.674774	0.778195,-0.61491,-0.127661	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	-16.617173,-15.182747,128.730329	StaticMeshActor_1	
22.447875	1763568730.375	71.640427	-253.989191,172.420565,167.673004	-0.038113,0.046338,-0.265783,0.962164	T	-253.989191,172.420566,167.673004	0.7781,-0.614428,-0.130532	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	-19.097633,-13.061255,128.264558	StaticMeshActor_1	
22.461671	1763568730.388	71.278893	-253.998201,172.433311,167.685547	-0.037465,0.046135,-0.265732,0.962213	T	-253.997273,172.424123,167.69545	0.778308,-0.614247,-0.130143	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	-18.753842,-13.230999,128.355977	StaticMeshActor_1	
22.475758	1763568730.402	72.574722	-254.000686,172.447758,167.701599	-0.0387,0.044501,-0.265856,0.962207	T	-254.000687,172.447757,167.701599	0.778562,-0.614641,-0.126719	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	-15.844974,-15.564845,128.935482	StaticMeshActor_1	
22.489494	1763568730.416	71.351608	-254.026258,172.470844,167.710022	-0.038942,0.043225,-0.265885,0.962248	T	-254.026259,172.470843,167.710022	0.778908,-0.614717,-0.124199	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	-13.691694,-17.200944,129.384241	StaticMeshActor_1	
22.503351	1763568730.429	72.587379	-254.026978,172.48373,167.733932	-0.039873,0.042125,-0.265633,0.962328	T	-254.026977,172.483732,167.733932	0.779532,-0.614465,-0.121502	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	-11.364251,-18.793892,129.907212	StaticMeshActor_1	
22.517234	1763568730.443	73.435455	-254.035776,172.503015,167.745102	-0.040389,0.042068,-0.265511,0.962342	T	-254.035124,172.502959,167.74559	0.779619,-0.614473,-0.120902	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	-10.819679,-19.191574,130.02418	StaticMeshActor_1	
22.531243	1763568730.458	69.385185	-254.046631,172.524378,167.756729	-0.040796,0.041705,-0.265525,0.962337	T	-254.046631,172.524378,167.756729	0.773042,-0.627005,-0.096285	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	499.968677,-439.045415,73.828703	1M_Cube7_11	
22.545089	1763568730.471	73.215012	-254.059447,172.546039,167.771805	-0.041233,0.041132,-0.265336,0.962395	T	-254.059447,172.546039,167.771805	0.773424,-0.626743,-0.094915	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	499.968644,-438.476465,75.223451	1M_Cube7_11	
22.559108	1763568730.486	72.93734	-254.071293,172.569387,167.787094	-0.041534,0.040656,-0.265248,0.962427	T	-254.071293,172.569388,167.787094	0.773651,-0.626627,-0.093818	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	499.968676,-438.170153,76.333956	1M_Cube7_11	
22.572848	1763568730.499	70.398239	-254.079132,172.592607,167.803162	-0.042242,0.040003,-0.265043,0.96248	T	-254.079133,172.592605,167.803162	0.774067,-0.626371,-0.092089	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	499.968635,-437.575871,78.082404	1M_Cube7_11	
22.586688	1763568730.513	73.913651	-254.093449,172.615856,167.8228	-0.042469,0.039295,-0.264741,0.962582	T	-254.093449,172.615856,167.822784	0.774625,-0.62589,-0.090652	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	499.968642,-436.656415,79.56424	1M_Cube7_11	
22.601117	1763568730.528	71.54509	-254.105653,172.635318,167.829208	-0.042636,0.038626,-0.264603,0.96264	T	-254.105653,172.635319,167.829208	0.788381,-0.609274,-0.08509	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	499.968626,-410.123666,86.428503	1M_Cube7_11	
22.61471	1763568730.541	69.166817	-254.11928,172.651865,167.846786	-0.04298,0.038247,-0.264388,0.962699	T	-254.119584,172.651541,167.849564	0.787748,-0.609983,-0.085871	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	499.96863,-411.264848,85.634217	1M_Cube7_11	
22.628626	1763568730.555	74.586784	-254.129821,172.675324,167.866333	-0.043285,0.037465,-0.264059,0.962806	T	-254.129822,172.675324,167.866333	0.788275,-0.609529,-0.084248	1.0	0.0,0.0,0.0	F	F	0.0	0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0,0.0,0.0	499.968588,-410.424492,87.257573	1M_Cube7_11	
